t,y1,y2,H
20.28,-1.02355259047151,0.693972875198612,-0.5
20.31,-1.0452584598533,0.685217961931555,-0.5
20.34,-1.06648242804019,0.676147028093831,-0.5
20.37,-1.0872296520724,0.666773737734414,-0.5
20.4,-1.10750517115165,0.657111067172833,-0.5
20.43,-1.12731390330427,0.647171353128983,-0.5
20.46,-1.14666064311007,0.636966336886564,-0.5
20.49,-1.1655500603153,0.626507204870184,-0.5
20.52,-1.18398669917703,0.615804625975732,-0.5
20.55,-1.20197497841054,0.604868785957836,-0.5
20.58,-1.21951919163122,0.593709419146553,-0.5
20.61,-1.23662350820012,0.582335837737343,-0.5
20.64,-1.25329197439579,0.570756958873507,-0.5
20.67,-1.26952851484804,0.558981329718122,-0.5
20.7,-1.2853369341785,0.547017150692863,-0.5
20.73,-1.30072091880231,0.534872297043613,-0.5
20.76,-1.31568403885191,0.522554338877139,-0.5
20.79,-1.33022975019036,0.51007055979926,-0.5
20.82,-1.34436139648683,0.497427974272465,-0.5
20.85,-1.35808221133116,0.484633343799867,-0.5
20.88,-1.37139532036826,0.471693192032438,-0.5
20.91,-1.38430374343635,0.458613818887569,-0.5
20.94,-1.39681039669552,0.445401313758998,-0.5
20.97,-1.40891809473561,0.432061567891006,-0.5
21,-1.42062955265427,0.418600285983313,-0.5
21.03,-1.43194738809765,0.405022997087301,-0.5
21.06,-1.4428741232576,0.39133506484899,-0.5
21.09,-1.45341218682058,0.377541697149458,-0.5
21.12,-1.46356391586416,0.363647955189143,-0.5
21.15,-1.47333155769828,0.349658762058646,-0.5
21.18,-1.4827172716487,0.335578910835149,-0.5
21.21,-1.491723130781,0.321413072240433,-0.5
21.24,-1.50035112356389,0.307165801893649,-0.5
21.27,-1.5086031554709,0.292841547189376,-0.5
21.3,-1.51648105052005,0.278444653829198,-0.5
21.33,-1.52398655275132,0.26397937203289,-0.5
21.36,-1.53112132764194,0.249449862453377,-0.5
21.39,-1.53788696345965,0.234860201817879,-0.5
21.42,-1.54428497255458,0.220214388316073,-0.5
21.45,-1.55031679258999,0.205516346754649,-0.5
21.48,-1.55598378771269,0.190769933496323,-0.5
21.51,-1.56128724966372,0.175978941200191,-0.5
21.54,-1.56622839883014,0.161147103379218,-0.5
21.57,-1.57080838523861,0.146278098789656,-0.5
21.6,-1.57502828949161,0.131375555666337,-0.5
21.63,-1.57888912364721,0.116443055816931,-0.5
21.66,-1.582391832043,0.101484138587576,-0.5
21.69,-1.58553729206518,0.0865023047115885,-0.5
21.72,-1.58832631486355,0.0715010200524103,-0.5
21.75,-1.59075964601304,0.0564837192513827,-0.5
21.78,-1.59283796612277,0.0414538092904969,-0.5
21.81,-1.59456189139309,0.0264146729798285,-0.5
21.84,-1.59593197412145,0.0113696723790063,-0.5
21.87,-1.59694870315768,-0.00367784783825897,-0.5
21.9,-1.59761250430925,-0.0187245570678362,-0.5
21.93,-1.59792374069713,-0.0337671354985116,-0.5
21.96,-1.59788271306271,-0.0488022708666787,-0.5
21.99,-1.5974896600263,-0.0638266552342111,-0.5
22.02,-1.59674475829763,-0.0788369817814648,-0.5
22.05,-1.5956481228387,-0.0938299416074304,-0.5
22.08,-1.59419980697942,-0.108802220529101,-0.5
22.11,-1.59239980248628,-0.12375049587212,-0.5
22.14,-1.59024803958435,-0.138671433244744,-0.5
22.17,-1.5877443869329,-0.153561683287088,-0.5
22.2,-1.58488865155471,-0.168417878387505,-0.5
22.23,-1.58168057871945,-0.183236629357816,-0.5
22.26,-1.57811985178112,-0.198014522058923,-0.5
22.29,-1.57420609196973,-0.2127481139681,-0.5
22.32,-1.56993885813738,-0.227433930679017,-0.5
22.35,-1.56531764645876,-0.242068462325205,-0.5
22.38,-1.56034189008625,-0.256648159917354,-0.5
22.41,-1.55501095875962,-0.271169431584396,-0.5
22.44,-1.54932415837057,-0.285628638707898,-0.5
22.47,-1.54328073048206,-0.300022091938739,-0.5
22.5,-1.53687985180274,-0.314346047084531,-0.5
22.53,-1.53012063361659,-0.32859670085553,-0.5
22.56,-1.52300212116801,-0.342770186456167,-0.5
22.59,-1.51552329300279,-0.356862569008458,-0.5
22.62,-1.50768306026515,-0.370869840792784,-0.5
22.65,-1.4994802659517,-0.384787916290489,-0.5
22.68,-1.49091368412257,-0.398612627011792,-0.5
22.71,-1.48198201907093,-0.412339716091279,-0.5
22.74,-1.47268390445159,-0.425964832632039,-0.5
22.77,-1.46301790237015,-0.43948352577807,-0.5
22.8,-1.45298250243406,-0.452891238493096,-0.5
22.83,-1.44257612076756,-0.466183301022212,-0.5
22.86,-1.43179709899258,-0.479354924010963,-0.5
22.89,-1.42064370317843,-0.492401191254403,-0.5
22.92,-1.4091141227633,-0.505317052046452,-0.5
22.95,-1.39720646945142,-0.518097313097412,-0.5
22.98,-1.38491877609048,-0.530736629984755,-0.5
23.01,-1.37224899553439,-0.543229498099344,-0.5
23.04,-1.35919499949786,-0.555570243045907,-0.5
23.07,-1.34575457741008,-0.567753010452947,-0.5
23.1,-1.33192543527618,-0.579771755143235,-0.5
23.13,-1.31770519455666,-0.591620229611573,-0.5
23.16,-1.30309139107663,-0.603291971751565,-0.5
23.19,-1.28808147397898,-0.614780291767663,-0.5
23.22,-1.27267280473759,-0.626078258202678,-0.5
23.25,-1.25686265624967,-0.637178683004201,-0.5
23.28,-1.24064821202967,-0.648074105545883,-0.5
23.31,-1.22402656553045,-0.658756775511177,-0.5
23.34,-1.20699471962228,-0.669218634537858,-0.5
23.37,-1.18954958626498,-0.679451296511277,-0.5
23.4,-1.17168798641458,-0.689446026382736,-0.5
23.43,-1.15340665021276,-0.69919371737647,-0.5
23.46,-1.13470221751563,-0.708684866434249,-0.5
23.49,-1.11557123882773,-0.717909547730451,-0.5
23.52,-1.09601017671849,-0.726857384072334,-0.5
23.55,-1.07601540781169,-0.735517515979863,-0.5
23.58,-1.05558322545374,-0.743878568216656,-0.5
23.61,-1.03470984318521,-0.751928613517888,-0.5
23.64,-1.01339139916169,-0.759655133232156,-0.5
23.67,-0.991623961695601,-0.767044974561785,-0.5
23.7,-0.969403536121374,-0.774084304049429,-0.5
23.73,-0.94672607322241,-0.780758556917559,-0.5
23.76,-0.92358747950154,-0.787052381820889,-0.5
23.79,-0.89998362962828,-0.792949580519306,-0.5
23.82,-0.875910381457787,-0.798433041919694,-0.5
23.85,-0.851363594090386,-0.803484669868321,-0.5
23.88,-0.82633914952935,-0.808085304000292,-0.5
23.91,-0.800832978601603,-0.812214632868011,-0.5
23.94,-0.774841091935127,-0.815851098475591,-0.5
23.97,-0.748359616943171,-0.818971791239706,-0.5
24,-0.721384841954847,-0.821552334278575,-0.5
24.03,-0.693913268862314,-0.82356675579868,-0.5
24.06,-0.665941675935716,-0.824987348203083,-0.5
24.09,-0.637467192800586,-0.825784512385765,-0.5
24.12,-0.608487389993275,-0.825926585504139,-0.5
24.15,-0.579000386026882,-0.82537965033914,-0.5
24.18,-0.549004975536564,-0.824107324163393,-0.5
24.21,-0.518500782858332,-0.822070524850555,-0.5
24.24,-0.487488446366343,-0.819227211785435,-0.5
24.27,-0.455969840096264,-0.815532098994599,-0.5
24.3,-0.423948340674038,-0.810936337841024,-0.5
24.33,-0.391429149421675,-0.805387166659845,-0.5
24.36,-0.358419681812385,-0.798827524924054,-0.5
24.39,-0.324930039303667,-0.791195630021122,-0.5
24.42,-0.290973582116927,-0.782424515644721,-0.5
24.45,-0.256567625904898,-0.772441532381071,-0.5
24.48,-0.221734290619346,-0.761167813619989,-0.5
24.51,-0.186501536430689,-0.748517713915641,-0.5
24.54,-0.15090442940338,-0.734398233038582,-0.5
24.57,-0.114986688860026,-0.718708448168366,-0.5
24.6,-0.0788025788505295,-0.701338990347479,-0.5
24.63,-0.0424192173811973,-0.682171621364179,-0.5
24.66,-0.00591938785116195,-0.661078996253579,-0.5
24.69,0.0305950549625359,-0.637924738007378,-0.5
24.72,0.0669990916176064,-0.612564009052104,-0.5
24.75,0.103139679798354,-0.584844843179547,-0.5
24.78,0.138830097716862,-0.554610605665372,-0.5
24.81,0.173843550068226,-0.52170407841139,-0.5
24.84,0.20790627335079,-0.48597381177702,-0.5
24.87,0.240690675608394,-0.447283516177276,-0.5
24.9,0.271809509609901,-0.405525319361547,-0.5
24.93,0.300812730558383,-0.360637568645413,-0.5
24.96,0.327189479789581,-0.31262732318125,-0.5
24.99,0.350378357120883,-0.261596532154631,-0.5
25.02,0.36978933776845,-0.207768983481796,-0.5
25.05,0.384839642463143,-0.15151262319021,-0.5
25.08,0.395002888004363,-0.0933496390483096,-0.5
25.11,0.399865933644198,-0.0339463668253739,-0.5
25.14,0.399182499300217,0.025921716696836,-0.5
25.17,0.392909866202905,0.0854276772549046,-0.5
25.2,0.381217594534161,0.143763004581908,-0.5
25.23,0.364465213691199,0.200204119642527,-0.5
25.26,0.343155534665096,0.254161191552954,-0.5
25.29,0.317876579333115,0.30520180545782,-0.5
25.32,0.289245545828612,0.353050408762231,-0.5
25.35,0.25786398633335,0.397570291394112,-0.5
25.38,0.224287716629421,0.438736599835926,-0.5
25.41,0.189010558543502,0.476607518962045,-0.5
25.44,0.152458766647513,0.511298140277083,-0.5
25.47,0.114992535502326,0.54295908447648,-0.5
25.5,0.0769115192436193,0.571760258106964,-0.5
25.53,0.0384621530030837,0.597879215810676,-0.5
25.56,-0.000154628900373502,0.621493251132899,-0.5
25.59,-0.0387760692801145,0.642774311381419,-0.5
25.62,-0.0772710380214301,0.661885951248772,-0.5
25.65,-0.115534383610013,0.678981703099606,-0.5
25.68,-0.153482175034292,0.694204398442384,-0.5
25.71,-0.191047754682981,0.707686105677378,-0.5
25.74,-0.228178496518547,0.719548450118373,-0.5
25.77,-0.264833160306541,0.729903156691983,-0.5
25.8,-0.300979740470982,0.738852708881613,-0.5
25.83,-0.336593720593896,0.746491054612146,-0.5
25.86,-0.371656658099476,0.752904315244242,-0.5
25.89,-0.406155036479111,0.758171471055827,-0.5
25.92,-0.440079333759011,0.762365008040926,-0.5
25.95,-0.473423265568946,0.765551518352607,-0.5
25.98,-0.506183169192867,0.767792251524225,-0.5
26.01,-0.538357501543747,0.769143616600795,-0.5
26.04,-0.569946429318429,0.769657637104397,-0.5
26.07,-0.600951493863785,0.769382361756014,-0.5
26.1,-0.631375336712808,0.768362234360076,-0.5
26.13,-0.66122147449104,0.766638426414849,-0.5
26.16,-0.69049411408562,0.764249135967031,-0.5
26.19,-0.719198000721788,0.761229856065435,-0.5
26.22,-0.74733829299428,0.757613615940754,-0.5
26.25,-0.774920460025163,0.753431197781212,-0.5
26.28,-0.801950196822175,0.748711331709411,-0.5
26.31,-0.828433354637684,0.743480871307379,-0.5
26.34,-0.854375883713881,0.737764951792561,-0.5
26.37,-0.879783786272959,0.73158713272125,-0.5
26.4,-0.904663077994418,0.724969526889528,-0.5
26.43,-0.929019756533024,0.717932916915313,-0.5
26.46,-0.952859775884485,0.710496860817944,-0.5
26.49,-0.976189025612884,0.702679787762678,-0.5
26.52,-0.99901331412328,0.694499085005085,-0.5
26.55,-1.02133835530182,0.685971176953033,-0.5
26.58,-1.04316975795997,0.677111597160282,-0.5
26.61,-1.06451301761354,0.667935053974148,-0.5
26.64,-1.0853735102052,0.658455490478907,-0.5
26.67,-1.10575648744322,0.648686139305382,-0.5
26.7,-1.12566707348292,0.638639572814253,-0.5
26.73,-1.14511026272154,0.628327749105248,-0.5
26.76,-1.16409091851431,0.617762054255349,-0.5
26.79,-1.18261377265031,0.606953341145991,-0.5
26.82,-1.20068342545255,0.595911965200973,-0.5
26.85,-1.21830434638841,0.584647817323012,-0.5
26.88,-1.2354808750944,0.573170354286965,-0.5
26.91,-1.25221722273483,0.561488626821177,-0.5
26.94,-1.26851747362643,0.549611305584919,-0.5
26.97,-1.28438558707199,0.53754670522893,-0.5
27,-1.29982539935498,0.525302806707544,-0.5
27.03,-1.31484062585495,0.51288727799427,-0.5
27.06,-1.32943486324992,0.500307493338001,-0.5
27.09,-1.34361159177742,0.487570551183832,-0.5
27.12,-1.35737417753053,0.474683290870724,-0.5
27.15,-1.37072587476916,0.461652308207741,-0.5
27.18,-1.38366982823017,0.448483970021169,-0.5
27.21,-1.39620907542274,0.435184427756383,-0.5
27.24,-1.40834654889767,0.421759630210778,-0.5
27.27,-1.42008507848154,0.408215335467241,-0.5
27.3,-1.43142739346812,0.394557122091574,-0.5
27.33,-1.44237612476108,0.380790399651723,-0.5
27.36,-1.45293380696307,0.366920418611747,-0.5
27.39,-1.46310288040745,0.352952279648954,-0.5
27.42,-1.47288569312971,0.33889094243861,-0.5
27.45,-1.4822845027764,0.324741233946972,-0.5
27.48,-1.49130147844998,0.310507856270085,-0.5
27.51,-1.49993870248846,0.29619539405281,-0.5
27.54,-1.50819817217931,0.281808321519813,-0.5
27.57,-1.51608180140725,0.267351009147842,-0.5
27.6,-1.52359142223592,0.25282773000632,-0.5
27.63,-1.53072878642376,0.238242665791344,-0.5
27.66,-1.53749556687439,0.22359991257627,-0.5
27.69,-1.54389335902223,0.208903486300451,-0.5
27.72,-1.54992368215393,0.194157328016169,-0.5
27.75,-1.55558798066649,0.179365308912399,-0.5
27.78,-1.56088762526295,0.164531235132846,-0.5
27.81,-1.56582391408648,0.149658852404514,-0.5
27.84,-1.57039807379389,0.134751850492074,-0.5
27.87,-1.57461126056957,0.119813867492327,-0.5
27.9,-1.57846456108069,0.104848493982268,-0.5
27.93,-1.58195899337477,0.0898592770334237,-0.5
27.96,-1.58509550772052,0.0748497241045131,-0.5
27.99,-1.58787498739284,0.059823306823806,-0.5
28.02,-1.59029824940298,0.0447834646720328,-0.5
28.05,-1.59236604517464,0.0297336085761812,-0.5
28.08,-1.59407906116697,0.0146771244240778,-0.5
28.11,-1.59543791944508,-0.000382623490738516,-0.5
28.14,-1.59644317819912,-0.0154422890846888,-0.5
28.17,-1.59709533221229,-0.0304985411515056,-0.5
28.2,-1.59739481327879,-0.0455480600726508,-0.5
28.23,-1.59734199057218,-0.0605875345623994,-0.5
28.26,-1.59693717096465,-0.0756136584393565,-0.5
28.29,-1.59618059929808,-0.0906231274163126,-0.5
28.32,-1.59507245860696,-0.105612635900431,-0.5
28.35,-1.59361287029401,-0.120578873795821,-0.5
28.38,-1.59180189425872,-0.135518523300576,-0.5
28.41,-1.58963952897928,-0.150428255690322,-0.5
28.44,-1.58712571154816,-0.165304728080301,-0.5
28.47,-1.58426031766181,-0.180144580157886,-0.5
28.5,-1.58104316156463,-0.194944430877329,-0.5
28.53,-1.57747399594755,-0.209700875108359,-0.5
28.56,-1.57355251180145,-0.224410480230052,-0.5
28.59,-1.56927833822561,-0.239069782661141,-0.5
28.62,-1.56465104219146,-0.253675284317647,-0.5
28.65,-1.55967012826177,-0.268223448988386,-0.5
28.68,-1.55433503826559,-0.282710698618509,-0.5
28.71,-1.54864515092904,-0.297133409490814,-0.5
28.74,-1.54259978146231,-0.311487908294078,-0.5
28.77,-1.536198181103,-0.325770468067109,-0.5
28.8,-1.52943953661631,-0.33997730400662,-0.5
28.83,-1.52232296975223,-0.354104569126361,-0.5
28.86,-1.51484753666036,-0.368148349754175,-0.5
28.89,-1.50701222726272,-0.382104660852867,-0.5
28.92,-1.4988159645854,-0.395969441149827,-0.5
28.95,-1.4902576040496,-0.40973854805938,-0.5
28.98,-1.48133593272317,-0.423407752380733,-0.5
29.01,-1.47204966853374,-0.436972732753159,-0.5
29.04,-1.46239745944472,-0.45042906984878,-0.5
29.07,-1.45237788259593,-0.4637722402818,-0.5
29.1,-1.44198944341075,-0.476997610211467,-0.5
29.13,-1.43123057467206,-0.490100428614274,-0.5
29.16,-1.42009963556983,-0.503075820198965,-0.5
29.19,-1.40859491072357,-0.515918777935769,-0.5
29.22,-1.39671460918346,-0.528624155168968,-0.5
29.25,-1.38445686341484,-0.541186657279276,-0.5
29.28,-1.37181972827115,-0.553600832859682,-0.5
29.31,-1.3588011799619,-0.565861064365264,-0.5
29.34,-1.34539911502276,-0.577961558193984,-0.5
29.37,-1.33161134929645,-0.589896334151681,-0.5
29.4,-1.31743561693454,-0.601659214250197,-0.5
29.43,-1.30286956943171,-0.613243810782918,-0.5
29.46,-1.28791077470635,-0.624643513616785,-0.5
29.49,-1.27255671624327,-0.635851476634097,-0.5
29.52,-1.25680479231714,-0.646860603251024,-0.5
29.55,-1.24065231531834,-0.657663530932655,-0.5
29.58,-1.22409651120638,-0.668252614616518,-0.5
29.61,-1.20713451912022,-0.678619908947712,-0.5
29.64,-1.18976339117973,-0.688757149219044,-0.5
29.67,-1.17198009251807,-0.69865573089859,-0.5
29.7,-1.15378150159145,-0.708306687614985,-0.5
29.73,-1.1351644108204,-0.717700667457079,-0.5
29.76,-1.11612552762585,-0.726827907429392,-0.5
29.79,-1.09666147593355,-0.735678205887728,-0.5
29.82,-1.0767687982334,-0.744240892760208,-0.5
29.85,-1.05644395829438,-0.75250479733749,-0.5
29.88,-1.03568334465327,-0.760458213391911,-0.5
29.91,-1.01448327501578,-0.768088861358128,-0.5
29.94,-0.992840001732677,-0.775383847277453,-0.5
29.97,-0.970749718542051,-0.782329618173733,-0.5
30,-0.948208568802883,-0.78891191349004,-0.5
30.03,-0.925212655485162,-0.795115712171915,-0.5
30.06,-0.901758053229937,-0.800925174933901,-0.5
30.09,-0.877840822849976,-0.806323581190803,-0.5
30.12,-0.853457028710307,-0.811293260072908,-0.5
30.15,-0.828602759510184,-0.815815514874237,-0.5
30.18,-0.803274153086991,-0.819870540204098,-0.5
30.21,-0.77746742598174,-0.823437331023602,-0.5
30.24,-0.751178908649869,-0.826493582649603,-0.5
30.27,-0.724405087375373,-0.829015580697664,-0.5
30.3,-0.697142654157957,-0.830978079812407,-0.5
30.33,-0.669388566100489,-0.832354169897354,-0.5
30.36,-0.641140116138245,-0.833115128407033,-0.5
30.39,-0.61239501733575,-0.833230257102204,-0.5
30.42,-0.583151503448239,-0.832666701496422,-0.5
30.45,-0.553408449023777,-0.831389251042236,-0.5
30.48,-0.523165513035427,-0.829360117924414,-0.5
30.51,-0.492423310913293,-0.826538692155979,-0.5
30.54,-0.461183620935228,-0.822881270526966,-0.5
30.57,-0.429449632283904,-0.818340756860961,-0.5
30.6,-0.397226243750852,-0.812866331029156,-0.5
30.63,-0.364520424144138,-0.806403084313696,-0.5
30.66,-0.331341648032267,-0.798891619087353,-0.5
30.69,-0.297702423649372,-0.790267611511984,-0.5
30.72,-0.263618933732894,-0.780461337240249,-0.5
30.75,-0.229111814920524,-0.769397162205812,-0.5
30.78,-0.194207107263502,-0.756993003902781,-0.5
30.81,-0.158937412573256,-0.743159773657486,-0.5
30.84,-0.123343308809775,-0.727800818106099,-0.5
30.87,-0.0874750775117686,-0.710811389577096,-0.5
30.9,-0.0513948120501907,-0.692078191974288,-0.5
30.93,-0.0151789854130174,-0.671479073312072,-0.5
30.96,0.0210784345125398,-0.648882971264673,-0.5
30.99,0.0572622300929837,-0.624150267752789,-0.5
31.02,0.0932314548013882,-0.597133777116068,-0.5
31.05,0.128814174500838,-0.567680684068276,-0.5
31.08,0.163801442793793,-0.535635864543011,-0.5
31.11,0.197940658686898,-0.500847160496833,-0.5
31.14,0.230928691593698,-0.46317332015013,-0.5
31.17,0.262405540956653,-0.422495411653787,-0.5
31.2,0.291949861073585,-0.378732478059563,-0.5
31.23,0.319078416989617,-0.331861868320791,-0.5
31.26,0.343252321154681,-0.281943837491673,-0.5
31.29,0.363893399361732,-0.229148455199972,-0.5
31.32,0.38041364278223,-0.173780592638304,-0.5
31.35,0.392258664772859,-0.116296287200644,-0.5
31.38,0.398961980371181,-0.0573023855856184,-0.5
31.41,0.400201504652019,0.00246718804269852,-0.5
31.44,0.395845330539745,0.0621998093820086,-0.5
31.47,0.385973802000982,0.121070315739372,-0.5
31.5,0.370870717861925,0.178311023607807,-0.500000000000001
31.53,0.350986067902154,0.233269874269999,-0.5
31.56,0.326881113361278,0.285445665687945,-0.5
31.59,0.299169801888387,0.33449762769286,-0.5
31.62,0.268468022798864,0.380233976814146,-0.5
31.65,0.235356758040076,0.422587690294817,-0.5
31.68,0.200359960435298,0.461587555978313,-0.5
31.71,0.163934734996676,0.497330265913047,-0.5
31.74,0.126470223303271,0.529956656299582,-0.5
31.77,0.0882917840425438,0.559633122610425,-0.5
31.8,0.049667848318461,0.586537992482863,-0.5
31.83,0.0108176943592281,0.610852069091792,-0.5
31.86,-0.0280809011734321,0.632752413943683,-0.5
31.89,-0.0668846751902343,0.652408511000595,-0.5
31.92,-0.105478774509986,0.669980109263393,-0.5
31.95,-0.143771573395117,0.685616206726953,-0.5
31.98,-0.181690353629677,0.699454783730319,-0.5
32.01,-0.219177746744386,0.711623008961685,-0.5
32.04,-0.256188826590895,0.722237727795849,-0.5
32.07,-0.292688744756544,0.731406105074322,-0.5
32.1,-0.328650812683459,0.739226338377003,-0.5
32.13,-0.364054948040411,0.74578838815086,-0.5
32.16,-0.398886416431265,0.751174691637747,-0.5
32.19,-0.43313481177673,0.75546084129801,-0.5
32.22,-0.46679322927037,0.758716217474051,-0.5
32.25,-0.499857593653919,0.761004570876797,-0.5
32.28,-0.532326112824333,0.762384554151935,-0.5
32.31,-0.564198832685596,0.762910204011242,-0.5
32.34,-0.595477273912454,0.762631376688534,-0.5
32.37,-0.626164135105741,0.761594140132701,-0.5
32.4,-0.656263049868075,0.7598411266062,-0.5
32.43,-0.685778387764368,0.757411849366213,-0.5
32.46,-0.714715091077073,0.754342986966812,-0.5
32.49,-0.74307854082094,0.750668638499179,-0.5
32.52,-0.770874446726314,0.746420552825388,-0.5
32.55,-0.798108756897334,0.741628334586295,-0.5
32.58,-0.824787583652377,0.736319629492118,-0.5
32.61,-0.850917142698739,0.730520291145103,-0.5
32.64,-0.876503703313631,0.724254531402467,-0.5
32.67,-0.901553547624155,0.717545056066946,-0.5
32.7,-0.926072937419861,0.710413187492447,-0.5
32.73,-0.950068087208606,0.702878975512876,-0.5
32.76,-0.973545142452197,0.694961297942145,-0.5
32.79,-0.996510162102714,0.686677951751095,-0.5
32.82,-1.01896910471137,0.678045735901135,-0.5
32.85,-1.04092781750573,0.669080526702962,-0.5
32.88,-1.06239202793301,0.659797346470499,-0.5
32.91,-1.08336733725129,0.650210426153442,-0.5
32.94,-1.10385921581985,0.640333262555435,-0.5
32.97,-1.12387299979753,0.630178670677513,-0.5
33,-1.1434138890055,0.619758831667054,-0.5
33.03,-1.16248694575078,0.609085336800155,-0.5
33.06,-1.18109709443975,0.59816922787907,-0.5
33.09,-1.19924912183851,0.587021034385566,-0.5
33.12,-1.21694767785999,0.575650807694961,-0.5
33.15,-1.23419727677717,0.564068152623698,-0.5
33.18,-1.2510022987777,0.552282256555017,-0.5
33.21,-1.267366991789,0.540301916362281,-0.5
33.24,-1.28329547351434,0.528135563327206,-0.5
33.27,-1.29879173362984,0.515791286230557,-0.5
33.3,-1.31385963610067,0.503276852775237,-0.5
33.33,-1.32850292158144,0.490599729486093,-0.5
33.36,-1.34272520987144,0.477767100216786,-0.5
33.39,-1.35653000240048,0.464785883381621,-0.5
33.42,-1.36992068472504,0.451662748019116,-0.5
33.45,-1.38290052901795,0.438404128784122,-0.5
33.48,-1.39547269653771,0.425016239956389,-0.5
33.51,-1.40764024006623,0.411505088545482,-0.5
33.54,-1.41940610630558,0.397876486564782,-0.5
33.57,-1.43077313822641,0.384136062540826,-0.5
33.6,-1.44174407736192,0.370289272318475,-0.5
33.63,-1.45232156604275,0.356341409217152,-0.5
33.66,-1.46250814956911,0.342297613588681,-0.5
33.69,-1.47230627831734,0.328162881823021,-0.5
33.72,-1.4817183097789,0.313942074844338,-0.5
33.75,-1.49074651053041,0.299639926136393,-0.5
33.78,-1.49939305813379,0.285261049333094,-0.5
33.81,-1.50766004296622,0.270809945407196,-0.5
33.84,-1.51554946997956,0.256291009487585,-0.5
33.87,-1.52306326038971,0.241708537333226,-0.5
33.9,-1.53020325329619,0.227066731489754,-0.5
33.93,-1.53697120723256,0.212369707152748,-0.5
33.96,-1.54336880164862,0.19762149776001,-0.5
33.99,-1.54939763832502,0.182826060333542,-0.5
34.02,-1.55505924272158,0.167987280590538,-0.5
34.05,-1.56035506526007,0.15310897784133,-0.5
34.08,-1.56528648254282,0.138194909691106,-0.5
34.11,-1.56985479850804,0.123248776561087,-0.5
34.14,-1.57406124552316,0.108274226043912,-0.5
34.17,-1.57790698541723,0.093274857107076,-0.5
34.2,-1.58139311045358,0.0782542241574548,-0.5
34.23,-1.58452064424371,0.06321584097926,-0.5
34.26,-1.58729054260372,0.0481631845570766,-0.5
34.29,-1.58970369435407,0.033099698795073,-0.5
34.32,-1.5917609220639,0.0180287981429411,-0.5
34.35,-1.59346298274073,0.00295387113865353,-0.5
34.38,-1.59481056846666,-0.0121217161222885,-0.5
34.41,-1.59580430698167,-0.0271946165818057,-0.5
34.44,-1.59644476221528,-0.0422614988694019,-0.5
34.47,-1.59673243476692,-0.0573190439988148,-0.5
34.5,-1.59666776233615,-0.072363942102672,-0.5
34.53,-1.59625112010318,-0.087392889196851,-0.5
34.56,-1.59548282106052,-0.102402583966398,-0.5
34.59,-1.59436311629626,-0.117389724564966,-0.5
34.62,-1.59289219522969,-0.132351005419812,-0.5
34.65,-1.59107018579963,-0.147283114034428,-0.5
34.68,-1.58889715460615,-0.162182727780877,-0.5
34.71,-1.58637310700602,-0.177046510673884,-0.5
34.74,-1.58349798716233,-0.191871110118632,-0.5
34.77,-1.58027167804876,-0.206653153624144,-0.5
34.8,-1.57669400140877,-0.221389245473937,-0.5
34.83,-1.57276471767016,-0.236075963345482,-0.5
34.86,-1.56848352581523,-0.250709854869777,-0.5
34.89,-1.56385006320698,-0.265287434122032,-0.5
34.92,-1.55886390537155,-0.27980517803421,-0.5
34.95,-1.55352456573734,-0.294259522719756,-0.5
34.98,-1.54783149533108,-0.30864685970048,-0.5
35.01,-1.54178408243112,-0.32296353202506,-0.5
35.04,-1.5353816521786,-0.337205830268152,-0.5
35.07,-1.52862346614654,-0.351369988398504,-0.5
35.1,-1.52150872186771,-0.365452179503817,-0.5
35.13,-1.51403655232157,-0.379448511359415,-0.5
35.16,-1.50620602538106,-0.393355021826997,-0.5
35.19,-1.49801614322,-0.407167674068856,-0.5
35.22,-1.48946584168189,-0.420882351562039,-0.5
35.25,-1.48055398961135,-0.434494852895846,-0.5
35.28,-1.47127938814924,-0.448000886334922,-0.5
35.31,-1.46164076999307,-0.461396064128935,-0.5
35.34,-1.45163679862444,-0.474675896548437,-0.5
35.37,-1.44126606750548,-0.48783578562497,-0.5
35.4,-1.43052709924675,-0.500871018571808,-0.5
35.43,-1.41941834474953,-0.513776760859868,-0.5
35.46,-1.40793818232567,-0.526548048921287,-0.5
35.49,-1.39608491679908,-0.539179782450935,-0.5
35.52,-1.38385677859333,-0.551666716273654,-0.5
35.55,-1.37125192281082,-0.564003451742311,-0.5
35.58,-1.35826842830969,-0.576184427628754,-0.5
35.61,-1.34490429678585,-0.588203910466457,-0.5
35.64,-1.33115745186857,-0.600055984299999,-0.5
35.67,-1.31702573823958,-0.611734539792495,-0.5
35.7,-1.30250692078727,-0.62323326263764,-0.5
35.73,-1.2875986838092,-0.63454562121811,-0.5
35.76,-1.27229863027874,-0.645664853446577,-0.5
35.79,-1.2566042811938,-0.656583952719581,-0.5
35.82,-1.2405130750287,-0.667295652907742,-0.5
35.85,-1.22402236731368,-0.677792412298363,-0.5
35.88,-1.20712943037044,-0.688066396398135,-0.5
35.91,-1.18983145323667,-0.698109459494449,-0.5
35.94,-1.17212554181807,-0.707913124863496,-0.5
35.97,-1.15400871931241,-0.717468563501834,-0.5
36,-1.13547792695766,-0.726766571245298,-0.5
36.03,-1.11653002516473,-0.735797544124748,-0.5
36.06,-1.09716179510539,-0.744551451792126,-0.5
