t,err
47.3873873873874,27.4600224043304
47.4474474474474,22.9539431600885
47.5075075075075,18.393943815432
47.5675675675676,15.0208776281032
47.6276276276276,13.9966110988284
47.6876876876877,15.6728818783074
47.7477477477477,19.7664641639033
47.8078078078078,25.3418337096646
47.8678678678679,30.3444131913431
47.9279279279279,32.2686761721178
47.987987987988,30.7952948370572
48.048048048048,28.2444306225763
48.1081081081081,25.6244560471571
48.1681681681682,21.7118678631019
48.2282282282282,17.3522498393719
48.2882882882883,14.6882373643728
48.3483483483483,14.8946809260402
48.4084084084084,18.0743142543826
48.4684684684685,23.2241497656385
48.5285285285285,28.0434346691379
48.5885885885886,29.90214922542
48.6486486486486,28.6397221168872
48.7087087087087,27.0243092934052
48.7687687687688,27.5790089347016
48.8288288288288,28.5109973155141
48.8888888888889,25.7705594348659
48.9489489489489,20.5379043610059
49.009009009009,16.6666510276537
49.0690690690691,16.2864319397123
49.1291291291291,19.4344613342857
49.1891891891892,23.6603847476678
49.2492492492492,25.5659776105609
49.3093093093093,24.1559803536612
49.3693693693694,21.3311604278976
49.4294294294294,18.984744805643
49.4894894894895,18.2079388190378
49.5495495495495,20.3682654465752
49.6096096096096,27.0408217169108
49.6696696696697,37.0427785590387
49.7297297297297,41.9934744842455
49.7897897897898,34.4603702693387
49.8498498498498,23.245902285886
49.9099099099099,17.6346426598503
49.96996996997,14.9739855182518
50.03003003003,12.2214911960103
50.0900900900901,9.98673658128484
50.1501501501502,8.90299659337156
50.2102102102102,9.60584855371384
50.2702702702703,12.6774043115288
50.3303303303303,17.1914932302068
50.3903903903904,20.3391015369228
50.4504504504505,19.8727800312157
50.5105105105105,17.6940843785317
50.5705705705706,17.4915964703633
50.6306306306306,18.2320811317981
50.6906906906907,16.7190404421165
50.7507507507508,13.8480509688638
50.8108108108108,11.586665369326
50.8708708708709,10.7529544188473
50.9309309309309,12.2079671065191
50.990990990991,16.6260870405285
51.0510510510511,22.6347819617282
51.1111111111111,26.3323785853373
51.1711711711712,25.1861637209069
51.2312312312312,21.8662581232345
51.2912912912913,20.5952889666072
51.3513513513514,23.1152479289967
51.4114114114114,25.1389760006184
51.4714714714715,22.5242249884899
51.5315315315315,18.2365087318184
51.5915915915916,15.3752234539166
51.6516516516517,14.6329662254373
51.7117117117117,16.9138865620396
51.7717717717718,23.15188361664
51.8318318318318,31.3587472017467
51.8918918918919,35.2223755447886
51.951951951952,31.4605455213129
52.012012012012,25.1967936990464
52.0720720720721,22.0939732564081
52.1321321321321,24.284970802568
52.1921921921922,26.8011946986997
52.2522522522523,24.2583039046773
52.3123123123123,19.5270798853041
52.3723723723724,16.1232788022332
52.4324324324324,14.6173929858354
52.4924924924925,15.5750654708131
52.5525525525526,20.4450222117732
52.6126126126126,29.2737803762635
52.6726726726727,37.1684171376531
52.7327327327327,36.4752247606691
52.7927927927928,29.0003706262714
52.8528528528529,23.1360463337689
52.9129129129129,22.9739840391833
52.972972972973,23.5300564080994
53.033033033033,20.398039912767
53.0930930930931,16.4785109382699
53.1531531531532,14.2731925627376
53.2132132132132,14.441181914089
53.2732732732733,17.8774826238888
53.3333333333333,24.5945300884445
53.3933933933934,31.2691007317714
53.4534534534535,32.5248840067717
53.5135135135135,28.2903701013118
53.5735735735736,23.4210960879092
53.6336336336336,21.6981291999283
53.6936936936937,25.0664544072482
53.7537537537538,29.7267694543943
53.8138138138138,28.5865060263726
53.8738738738739,23.0473783832388
53.9339339339339,18.1162423822352
53.993993993994,14.8024331044709
54.0540540540541,12.4213441197398
54.1141141141141,10.7030769514826
54.1741741741742,10.4905463592585
54.2342342342342,14.0185242249826
54.2942942942943,21.0089936914981
54.3543543543544,25.112736156578
54.4144144144144,23.3797968641926
54.4744744744745,21.61958572055
54.5345345345345,19.4227432332615
54.5945945945946,15.5320918715582
54.6546546546547,12.0579929518037
54.7147147147147,10.5360721796671
54.7747747747748,11.5271300874476
54.8348348348348,15.1576161278726
54.8948948948949,20.8937908342445
54.954954954955,26.8401846589126
55.015015015015,29.8537441097812
55.0750750750751,28.6987565463008
55.1351351351351,25.6235741036024
55.1951951951952,23.5199729708442
55.2552552552553,24.8713043740292
55.3153153153153,30.8337216765994
55.3753753753754,36.0322464210484
55.4354354354354,32.3913961407958
55.4954954954955,23.6467912128027
55.5555555555556,17.5077282164819
55.6156156156156,16.876398054204
55.6756756756757,19.129492225394
55.7357357357357,19.3322182008661
55.7957957957958,16.9991112734715
55.8558558558559,14.7355211648451
55.9159159159159,14.7239203447985
55.975975975976,17.6506194117174
56.036036036036,21.1118633232543
56.0960960960961,21.6698105791814
56.1561561561562,19.3036983685456
56.2162162162162,16.5622793838084
56.2762762762763,15.7649595942979
56.3363363363363,18.4778884748162
56.3963963963964,22.5652506014048
56.4564564564565,23.2366794957574
56.5165165165165,20.360194538261
56.5765765765766,17.6917933917353
56.6366366366366,17.8829648631247
56.6966966966967,21.389569514174
56.7567567567568,24.8962177681131
56.8168168168168,24.4379477179577
56.8768768768769,20.9526906775907
56.9369369369369,17.3548220739394
56.996996996997,14.6963251041842
57.0570570570571,13.3401323971006
57.1171171171171,14.784954359829
57.1771771771772,20.7689512890822
57.2372372372372,28.6166994458556
57.2972972972973,30.9603280889289
57.3573573573574,27.2645811597094
57.4174174174174,24.723217695422
57.4774774774775,26.3262160614983
57.5375375375375,28.4653819126251
57.5975975975976,25.8769405930055
57.6576576576577,20.2255318183408
57.7177177177177,15.7227925394535
57.7777777777778,14.1763575541148
57.8378378378378,16.4901951235096
57.8978978978979,21.6919597324935
57.957957957958,25.786494326329
58.018018018018,25.3616940905604
58.0780780780781,21.9397705136108
58.1381381381381,18.8217262635745
58.1981981981982,18.29475589316
58.2582582582583,22.0281301615598
58.3183183183183,27.0062422745351
58.3783783783784,26.9287659688759
58.4384384384384,22.7186096484879
58.4984984984985,19.3426075602285
58.5585585585586,18.9972002373113
58.6186186186186,22.6508448079084
58.6786786786787,28.8291546605977
58.7387387387387,31.6945068778947
58.7987987987988,28.1774557095577
58.8588588588589,22.5389634834044
58.9189189189189,19.0099189417573
58.978978978979,19.857629804204
59.039039039039,24.7554806183355
59.0990990990991,28.1153261003491
59.1591591591592,25.8669263891932
59.2192192192192,21.2275203854558
59.2792792792793,17.6119654156652
59.3393393393393,15.736966713311
59.3993993993994,16.47910777729
59.4594594594595,21.6630467917049
59.5195195195195,30.6321209318226
59.5795795795796,36.4680432615077
59.6396396396396,33.1389551254827
59.6996996996997,25.8031007420855
59.7597597597598,20.2676321048604
59.8198198198198,18.800773439569
59.8798798798799,22.7805657365182
59.9399399399399,27.0142749716228
60,25.2956562084867
